id_movie,id_production_companies,name_production_companies,revenue
46780,50382,Puck Film Productions,0
65188,201,Arte,0
78202,580,Leni Riefenstahl-Produktion,0
73123,865,Motel Films,0
73123,12046,Fu Works,0
73123,15163,Algemene Vereniging Radio Omroep (AVRO),0
47231,23968,Verenigde Nederlandsche Filmcompagnie (VNF),0
50294,6419,Biograf Jan Svěrák,0
50294,6420,Phoenix Film Investments,0
50294,33629,RWE,0
81389,2699,Caviar Films,0
199934,118,Det Danske Filminstitut,0
199934,2105,Thura Film,0
199934,8555,Nordisk Film- & TV-Fond,0
199934,9369,Obel Film,0
199934,48814,Mellan Film,0
4443,12,New Line Cinema,0
4443,22123,TF1,0
4443,80444,Terra Films,0
4443,80445,SOAT,0
180970,5545,Mobra Films,0
180970,6663,C-Films AG,0
21282,9372,Metronome Productions,0
18879,3535,Associated London Films,0
84030,77601,Ústřední půjčovna filmů Praha,0
799,510,Lunaris Film,0
53524,486,Portobello Pictures,0
53524,5846,Thames Television,0
53524,48266,Children's Film Foundation (CFF),0
70119,20980,France 2 (FR2),0
267415,1704,Bavaria Film,0
21070,75258,Orex Films,0
38553,5708,The 7th Floor,0
259387,1259,Shooting Star Filmcompany BV,0
36292,28192,Filmakademie Baden-Württemberg,0
36292,40808,Gifted Films,0
86177,48976,Jode Productions,0
115383,6431,Northern Lights,0
115383,8555,Nordisk Film- & TV-Fond,0
8651,25004,Salzgeber & Co. Medien GmbH,0
361181,17997,Turkey Films,0
88580,38348,III Lions,0
16423,13313,Go Films,0
285935,3623,Kazakhfilm Studios,0
280840,103,TVE,1137421
280840,10031,Morena Films,1137421
280840,18786,Ad Hoc Productions,1137421
280840,26590,Backup Media,1137421
285803,4336,Ajay Devgn Films,0
285803,7294,Reliance Entertainment,0
287859,2320,UTV Motion Pictures,4
264206,60748,Tulsea Pictures,0
259720,1576,Nadiadwala Grandsons,0
259720,19146,Dharma Productions,0
271200,1576,Nadiadwala Grandsons,10000000
274109,7062,Dynamo,0
274109,11068,Nostromo Pictures,0
274109,29564,Telefónica Studios,0
274109,29566,Atresmedia Cine,0
274109,31898,Warner Bros. Pictures International,0
348537,2674,Telecinco Cinema,0
222890,14987,Two 4 The Money Media,0
14962,5682,O Entertainment,0
295715,5906,Shochiku,0
21026,4026,Emote Productions,0
50658,1259,Shooting Star Filmcompany BV,0
52371,2197,BNN TV,0
52371,2198,Pupkin Film,0
52371,12021,CoBo Fonds,0
33371,3959,Nelvana,0
33371,5289,Wild Things Productions,0
33371,24955,Paramount Animation,0
90503,12003,Kunst en Kino,0
90503,12004,Rademakers Productie BV,0
45047,5968,Ejve-Film,0
45047,5969,Filmmakarna,0
45047,5970,Unicorn Enterprises,0
252406,19642,Dutch Independent,0
152948,5120,Mosfilm,0
76323,9371,Victoria Film,0
76323,9372,Metronome Productions,0
168712,4106,Libra Pictures,0
168712,29493,Daniel L. Paulson Productions,0
168712,76857,MTM Entertainment,0
50583,1241,Five Star Production,0
153541,59463,Ferris & Brockman,0
12495,12364,Deutsche Film (DEFA),0
97138,4172,CinéGroupe,0
97138,6530,Lifetime Television,0
97138,7601,Lions Gate Television,0
97138,16642,USA Network,0
97138,20440,LionsGate Entertainment,0
29101,865,Motel Films,0
29101,2105,Thura Film,0
29101,2197,BNN TV,0
29101,3134,A Private View,0
29101,12046,Fu Works,0
29101,25488,Clockwork Pictures,0
71097,859,Saga Film,0
71097,6149,Monarex,0
191385,6681,The Klock Worx Co.,0
191385,8389,Slow Learner,0
85277,2046,Revolver Film,966214
85277,11300,Waterland Film & TV,966214
85277,11301,Max TV,966214
15838,5674,SF Film,0
53463,46503,Saylors Brothers Entertainment,0
53463,46504,Blue Voo Doo Technologies,0
19812,3676,ASA Film Produktion ApS,0
19812,5402,Easy Film,0
19812,17557,Scanbox Entertainment,0
135204,12432,Eesti Joonisfilm,0
41121,49976,Shanxi Film Studio,0
46333,328,TLA Releasing,0
27730,4707,Samouraï Films,0
56344,34350,Cine 3 S.r.l.,0
111114,4304,Hot Property Films,0
111114,24372,Illuminations Films,0
111114,55968,Submarine,0
65885,16527,La Sept,0
65885,18993,Les Films de l'Atalante,0
65885,93502,Planete et Compagnie,0
48623,5120,Mosfilm,0
149832,21978,Gorky Film Studios,0
161827,10625,Nordisk Films Kompagni A/S,0
161827,17625,AB Europa Film,0
161827,47114,Novaris Film,0
193595,94829,Gesellschaft für bildende Filme,0
88269,10652,Shochiku Kinema (Kamata),0
168179,15406,Qartuli Pilmi,0
251241,15165,Centar Film,0
147698,17281,Aparte Film,0
305638,39211,Nepenthe Film,0
305638,78705,Nordisk Film Distribution (koprodukcja),0
305638,78706,Storm Films (koprodukcja),0
305638,78707,Filmlance International (koprodukcja),0
305638,78708,True North (koprodukcja),0
305638,78709,Sirena Film (koprodukcja),0
60948,1931,Filmové Studio Barrandov,0
60948,2329,Krátký Film Praha,0
60948,2331,Filmové Studio Gottwaldov,0
117046,2330,Ceskoslovenský Filmexport,0
117046,66848,Filmové studio Barrandov,0
49099,119,Danmarks Radio (DR),0
49099,68380,Den Danske Filmskole,0
161359,93951,Yuca Film,0
95385,40938,AlphaVille Pictures Copenhagen,0
316603,66848,Filmové studio Barrandov,0
102860,6962,CNC,0
102860,11547,Ancine,0
102860,51399,MPM Film,0
102860,53812,Taiga Filmes,0
102860,65091,Programa Ibermedia,0
102860,77176,CEPA Audiovisual,0
102860,93204,Bonfilm,0
88534,2274,Element Films,0
88534,19615,Camera,0
88534,32393,KBS Films,0
169877,69202,Bathysphère Productions,0
28642,1249,Les Films du Lendemain,0
28642,5358,Canal+,0
28642,18519,Acajou Films,0
102873,201,Arte,0
102873,2345,Lemming Film,0
102873,46212,Gema Films,0
106134,5247,Possible Films,0
111650,75212,MAFIRT,0
30888,5104,José Frade Producciones Cinematográficas S.A.,0
126879,328,TLA Releasing,0
149657,11441,Propeler,0
149657,82249,MB Grip,0
149657,94789,100 doo,0
42647,14599,Soyuzmultfilm,0
57394,947,Cowell,0
57394,4983,Sidus Pictures,0
57394,7653,Zininsa Film Production,0
64304,5798,Shaw Brothers,0
43833,73658,Irving Asher Productions,0
193460,4395,Monogram Pictures,0
186775,4395,Monogram Pictures,0
5256,10399,Cinetel Films,0
5256,21043,Media Entertainment GmbH,0
64869,3166,Walt Disney Productions,0
64869,20747,Cangary,0
64869,74064,Westminster Films,0
38659,10330,Universal International Pictures (UI),0
42789,5,Columbia Pictures,0
162117,10079,The Walt Disney Company,0
156007,5798,Shaw Brothers,0
96935,641,Titanus,0
96935,8894,Société Générale de Cinématographie (S.G.C.),0
334312,83,France 2 Cinéma,0
334312,28452,24 Mai Productions,0
186881,5798,Shaw Brothers,0
49092,33,Universal Pictures,0
138191,6889,Pop Gun Pictures,0
118145,95410,Tout à Trac Productions,0
98025,1701,Dania Film,0
98025,36288,R.P.A. International,0
254902,4581,Dovzhenko Film Studios,0
78071,79935,Cosefa,0
78071,83107,S.N.E.T.C.,0
239536,5120,Mosfilm,0
116318,8486,Sanrio Communications,0
361131,34705,Super Cassettes Industries Limited (T-Series),0
105304,6844,Thelma Films,0
257095,2502,Ceskoslovenský Státní Film,0
357959,4484,Armenfilm,0
76784,7986,M&B FILM3 BV,0
263627,64054,Fool's Film,0
355211,61212,Tsentr tvorcheskoj initsiativy Leningradskogo otdeleniya sovetskogo fonda kultury,0
33407,2966,Paradox Spillefilm A/S,0
33407,55008,Paradox,0
362178,90979,Heaven Pictures (Beijing) The Movies Co.,0
362178,90980,China Film (Shanghai) International Media Co.,0
362178,90981,Blackfin (Beijing) Culture & Media Co.,0
382899,19917,Transmedia,0
382899,54089,Gustav Film,0
382899,83641,Arch Production,0
296449,94,ARTE France Cinéma,0
296449,451,Medienboard Berlin-Brandenburg GmbH,0
296449,850,Eurimages,0
296449,851,MEDIA Programme of the European Union,0
296449,2606,Idéale Audience,0
296449,4247,Filmförderungsanstalt (FFA),0
296449,16844,Zero One Film,0
296449,18367,Centre National de la Cinématographie (CNC),0
296449,22627,Film- und Medienstiftung NRW,0
296449,34766,Musée du Louvre,0
296449,39626,N279 Entertainment,0
296449,45198,Deutscher Filmförderfonds (DFFF),0
296449,74857,Netherlands Fund for Film,0
358859,81994,Filmstudio Demarsh,0
191703,2277,Antiteater-X-Film,0
191703,4497,Janus Film und Fernsehen,0
191703,4606,Zweites Deutsches Fernsehen (ZDF),0
220949,70149,Studio Okno,0
208947,62009,Viennale,0
48617,64945,CinéTé Filmproductie BV,0
270469,44548,St. Petersburg Documentary Film Studio,0
247436,3506,Pioneer Productions,0
247436,19135,Duna Televízió,0
168478,95341,Dago Productions,0
322266,48530,Kinokater,0
363844,21678,Marquis Productions,0
302528,805,Serendipity Point Films,1986615
302528,2254,Egoli Tossell Film AG,1986615
302528,41077,A24,1986615
130993,3221,Sveriges Television (SVT),0
256316,7036,CJ Entertainment,0
121998,2441,Fandango,0
80281,45587,Sri Venkateswara Cine Chitra,0
36511,5824,Avantmark Picture,0
36511,5825,White Wall,0
381890,5635,China Film Group,553810228
347669,62170,Castelao Pictures,0
347669,70521,Somnium Films,0
302036,37954,Attercorp Productions,0
302036,37955,Bigview Media,0
258210,1311,The Asylum,0
347835,57505,Love Project Films,0
383809,2566,Mille et Une Productions,0
383809,73552,Jour2Fête,0
383809,73555,Fakir,0
101553,1428,Balcázar Producciones Cinematográficas,0
101553,10555,Tigielle S.R.L.,0
37265,5051,Faso Film,0
55580,49707,California Film,0
55580,65806,Produttori Associati,0
30301,4817,Cine 2000,0
257302,10523,Mondial Televisione Film,0
116614,1548,Franz Seitz Filmproduktion,0
116614,2410,Filmes,0
116614,12731,Sargon Film,0
21990,2521,Golden Harvest Company,0
21990,42346,The Movie Company Pty. Ltd.,0
21990,56074,Australian Film Development Corporation,0
21990,74363,British Empire Films Australia,0
10125,39832,Alka-Film Zagreb,0
329010,3898,Sandbar Pictures,0
329010,74006,Uncorked Productions,0
27836,4688,Concorde-New Horizons,0
27836,11568,Butterfly Productions,0
27836,12361,Crow Productions,0
96161,6194,Warner Bros.,0
26329,364,The Rank Organisation,0
77829,5108,Spectacle Films,0
82737,318,CTB Film Company,0
330697,186,Pyramide Productions,0
330697,24845,Topkapi Films,0
330697,24846,Menuet Producties,0
364540,65869,Windmill Theatre,0
364540,65870,Soft Tread Enterprises,0
301365,2266,Bold Films,1333124
301365,20580,Amazon Studios,1333124
301365,50481,Vendian Entertainment,1333124
301365,67574,Space Rocket Nation,1333124
334026,62513,Easy Open Productions,0
334026,83100,Lodger Films,0
346763,17513,Film i Väst,0
346763,56806,InGenius Africa,0
346763,56807,Haslund / Dencik Entertainment,0
330770,3307,Ex Nihilo,0
330770,5358,Canal+,0
330770,7395,Les films du Worso,0
330770,7792,Noodles Production,0
330770,10611,Ciné+,0
330770,11199,Scope Pictures,0
330770,11921,Le Tax Shelter du Gouvernement Fédéral de Belgique,0
330770,18367,Centre National de la Cinématographie (CNC),0
330770,25818,Ministère de la Culture et de la Communication,0
330770,52184,Volcano Films,0
330770,58659,Left Field Ventures,0
330770,76444,Evo Films A.I.E.,0
330770,76445,Indéfilms 3,0
330770,76446,Palatine Étoile 12,0
330770,76447,Cinéfeel Prod,0
277713,6938,Iris productions,0
277713,43274,Hurricane Films,0
277713,75882,SellOutPictures,0
364433,2683,Rai Cinema,0
364433,74686,Goon Films,0
308674,49756,Querosene Filmes,0
287940,30637,Medal Lion Entertainment,0
287940,30638,Envoy Pictures,0
20431,4710,Fellah Pictures,0
37941,7125,Red Giant Movies,12000000
341420,11856,Mohana Movies,0
341420,12298,Sri Thenandal Films,0
21463,16430,Kavithalayaa Productions,0
20049,16424,AVM Productions,18000000
82124,16432,Sujatha Productions,0
236808,12630,Studio Green,0
70988,5907,AGS Entertainment,0
66536,14368,S Pictures,0
72188,11671,Studio 4°C,0
363846,318,CTB Film Company,0
363846,65864,Actober Films,0
181656,5542,Toei Animation,0
198993,3234,Studio Pierrot,0
198993,3465,ADV Films,0
198993,5650,Central Park Media,0
160075,17387,Jeonwonsa Film,0
187662,4641,Shochiku Company,0
385317,74067,Typhoon Works,0
60807,45585,R. R. Movie Makers,0
31626,14464,Sri Venkateswara Creations,5333333
81060,38582,Geetha Arts,0
199160,32414,Amigos Creations,2640850
19754,3668,ABC Productions,0
19754,3669,Andrew Adelson Company,0
19754,3670,KLM Royal Dutch Airlines,0
19754,3671,Michael Jaffe Films,0
35106,1969,Trans World Entertainment,0
35106,80814,Pray Films,0
323315,45732,Savage Production Ltd.,0
128722,955,Nikkatsu,0
144436,18758,Edison Manufacturing Company,0
94702,18758,Edison Manufacturing Company,0
85220,15634,Vitagraph Company of America,0
140554,200,Corazón International,0
140554,201,Arte,0
140554,1760,Dorje Film,0
140554,7201,Norddeutscher Rundfunk (NDR),0
277796,6685,Film Movement,0
277796,66581,Pierrot Le Fou Filmvertriebs-GmbH,0
301348,6901,Prescience,1055287
163837,1054,Allianz,0
163837,5755,Constantin Film Produktion,0
159281,4268,Les Films du Griffon,0
159281,9248,Tigielle 33,0
268271,9248,Tigielle 33,0
103850,494,AVCO Embassy Pictures,0
103850,23967,Derio,0
34052,5397,Group TAC,0
338065,2934,Excel Entertainment,22000000
338065,20656,Babieka,22000000
338065,63187,Junglee Pictures,22000000
333352,8147,Entertainment One,18704595
333352,9137,Moonlighting Films,18704595
333352,75932,Raindog Films,18704595
367524,52242,Mandalay Sports Media (MSM),0
347752,54873,February Films,0
347752,73882,Trigger Films,0
347752,73883,Superbe Films,0
323665,2294,Traction Media,0
323665,3768,Off Hollywood Pictures,0
323665,60583,Ravenous Films,0
382581,49983,Mattel Entertainment,0
332706,13369,Super Crispy Entertainment,0
332706,49480,Fido Features,0
150201,50185,HI-FI Motion Pictures,0
150201,80268,B | Movie Studios,0
347764,72861,Dalia Films,0
291871,8924,RabbitBandini Productions,0
291871,80222,Elysium Bandini Studios,0
383140,35396,Status Media & Entertainment,0
383140,63430,Puppy Entertainment,0
23704,4259,Ultimate Pictures,0
79550,22706,Vision Entertainment Group,0
79550,22975,Kejo Productions,0
336652,2280,Les Films des Tournelles,0
97400,36,Buena Vista Pictures,0
97400,3318,Xingu Films,0
320588,16945,Red Crown Productions,14444999
320588,19548,Haven Entertainment,14444999
104338,6116,Argos Films,0
104338,36079,France 3 (FR3),0
348346,41945,Indy Entertainment,0
382913,93635,Tasse Film,0
78088,49471,Zero Trans Fat Productions,0
78088,66500,Well Tailored Films,0
365447,73067,Vulcan Productions,0
365447,73068,RYOT Films,0
174187,4148,Keystone Film Company,0
101858,48491,Lloyd Hamilton Corporation,0
92927,64,Les Productions Artistes Associés,0
92927,7508,Produzioni Europee Associati (PEA),0
92927,34403,Produzioni Associate Delphos,0
186268,4395,Monogram Pictures,0
262536,6194,Warner Bros.,0
41383,5798,Shaw Brothers,0
41383,8326,Chang's Film Company,0
224339,82007,Lone Wolf Productions,0
73983,6,RKO Radio Pictures,0
34462,1950,New World Pictures,0
34462,38661,Balatbat Productions,0
257004,41681,Red Carpet,0
177622,4095,First Run Features,0
2989,8310,American Filmworks,2000000
181565,13270,Iervolino Entertainment,0
181565,41681,Red Carpet,0
181565,66266,Camaleo,0
206289,8728,Black Dynamite Films,0
206289,58647,Tarkovspop,0
46043,881,Daiei Studios,0
333385,15465,Amasia Entertainment,34694
333385,19632,3311 Productions,34694
333385,23921,Circle of Confusion,34694
93212,3052,Troma Entertainment,0
41568,3052,Troma Entertainment,0
136585,3052,Troma Entertainment,0
207680,3052,Troma Entertainment,0
207680,6423,Troma,0
346494,9292,Hessischer Rundfunk (HR),0
346494,24307,UFA Fiction,0
346494,32291,Six Island Productions,0
337085,3348,Face Films,0
337085,6302,Room 101,0
337085,35591,Vicarious Entertainment,0
332704,5056,Head Gear Films,0
332704,7584,Screen Australia,0
332704,25954,Metrol Technology,0
332704,61922,Bankside Films,0
336850,17157,FunHouse Features,0
65874,67576,Pool Films,0
230235,10739,Productions Thalie,0
320048,19961,Start Motion Pictures,0
113752,23886,Villani Rockhill Productions,0
113752,23888,Mighty Moments Motion Pictures,0
301224,37492,54 Days Productions,0
369834,68591,Vansan Movies,0
369834,80513,Orange Creations,0
41988,429,DC Comics,0
41988,2785,Warner Bros. Animation,0
347689,10105,Apatow Productions,0
347689,59811,Netflix,0
339984,559,TriStar Pictures,73883359
339984,5752,Sony Pictures Entertainment,73883359
55495,59996,Filmituotanto Spede Pasanen,0
347881,6345,Lighthouse Pictures,0
292010,10951,Screen NSW,0
54008,9266,American International Pictures (AIP),0
278717,46939,Nashe Kino,0
209266,53975,Desert Flower Filmproduktion,0
326649,67504,Savage Productions,0
5728,1964,Oko-Film,0
12422,3061,Alfama Films,0
12422,17178,Filmgalerie 451,0
63065,1775,Radio Bremen,0
63065,7950,Westdeutscher Rundfunk,0
291189,13238,Unified Pictures,0
291189,13240,Bron Studios,0
375012,55142,Wigwam Films,0
312849,40970,Jomami Filmproduktion,0
312849,73144,Cine Chromatix KG,0
287719,18387,Alba Produzioni,0
98487,441,Columbia Pictures Corporation,0
43093,14056,Artistes Alliance Ltd.,0
43093,14058,Diamond Pictures Corp.,0
376311,1311,The Asylum,0
315664,288,BBC Films,48902953
315664,892,Qwerty Films,48902953
315664,7981,Pathé,48902953
49834,25350,Besiktas Kültür Merkezi (BKM),0
258800,12093,Finos Film,0
377799,591,France 3 Cinéma,0
377799,7981,Pathé,0
377799,15316,Agora Films,0
163791,22155,Karagiannis-Karatzopoulos,0
64674,12093,Finos Film,0
374021,12093,Finos Film,0
379508,31084,Th. Damaskinos & V. Michaelides,0
48125,7254,Greek Film Center,0
48125,10769,Greek Television ET-1,0
48125,13135,Midnight Films,0
167021,7254,Greek Film Center,0
167021,10769,Greek Television ET-1,0
38404,5699,Jack Broder Productions Inc.,0
71921,68488,Giant Film Production,0
143839,34000,Domino Films,0
365805,71951,IW Wrecker Productions,0
110468,1221,Gainsborough Pictures,0
329815,309,Angoa-Agicoa,39687
329815,311,Procirep,39687
329815,591,France 3 Cinéma,39687
329815,819,Mars Films,39687
329815,5358,Canal+,39687
329815,5486,Darius Films,39687
329815,6937,Dharamsala,39687
329815,11199,Scope Pictures,39687
329815,11795,France Télévisions,39687
329815,11798,Région Provence-Alpes-Côte d'Azur,39687
329815,11921,Le Tax Shelter du Gouvernement Fédéral de Belgique,39687
329815,18367,Centre National de la Cinématographie (CNC),39687
329815,23616,Ciné+,39687
329815,33255,Région Basse-Normandie,39687
329815,77813,Indie Sales Company,39687
329815,77814,Indie Invest,39687
63317,26684,Artaxerxes Productions,0
63317,51152,Michael Thevis Enterprises Production,0
226693,7237,Tele München Fernseh Produktionsgesellschaft (TMG),0
370902,71243,White Mirror Film Company,0
47845,2169,Magnolia Filmproduktion,0
47845,6194,Warner Bros.,0
47845,67261,Wüste Film,0
242546,1077,Gonzo,0
300403,69959,Really Real Films,0
228109,17380,EBF Productions,0
302688,33,Universal Pictures,88923251
302688,4171,Playtone,88923251
302688,7429,HBO Films,88923251
302688,12026,Gold Circle Films,88923251
327528,2649,New Real Films,830129
327528,8204,Lumanity Production,830129
367108,53749,DPPLR,0
357706,2320,UTV Motion Pictures,2100000
357706,11835,Y NOT Studios,2100000
357706,14294,Thirukumaran Entertainment,2100000
357706,44163,Rajkumar Hirani Films,2100000
208091,11801,Trigger Street Productions,0
384205,11801,Trigger Street Productions,0
384205,73532,Jameson/ First Shot,0
314029,1968,Viking Films,0
314029,13003,Desvia,0
314029,13573,Canal Brasil,0
314029,42235,Malbicho Cine,0
38706,6651,Penta Films,0
38706,36546,ADC Films,0
18188,3462,Walter Shenson Films,0
46776,4,Paramount Pictures,0
58559,3452,Les Films du Veyrier,0
58559,12180,Warp Films,0
58559,35139,Integral Films,0
387054,59811,Netflix,0
124993,4978,Gaumont British Picture Corporation,0
42291,27649,David Grubin Productions,0
297806,13240,Bron Studios,1646788
297806,28732,RatPac Entertainment,1646788
186759,215,Double Feature Films,0
186759,5490,CBS Films,0
356326,45461,Meta Film,0
153397,3324,British Broadcasting Corporation (BBC),0
153397,12574,Sundance Channel,0
153397,12575,Endor Productions,0
40208,35915,Noma Productions,0
342521,12,New Line Cinema,20566327
337758,33214,i/o post,0
337758,54760,Kaval Film,0
337758,63197,A Atalanta,0
334922,11672,Nimbus Film Productions,0
334922,12496,Pegasus Pictures,0
334922,51399,MPM Film,0
334922,90850,Nimbus iceland,0
334922,90851,pegasus,0
375742,37732,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),101657
375742,72890,Telewizja Polska	(koprodukcja),101657
375742,74691,Polski Instytut Sztuki Filmowej (współfinansowanie),101657
375742,74925,Platige Image (koprodukcja),101657
375742,74926,HBO Polska (koprodukcja),101657
336011,1422,Killer Films,200242
336011,64854,Greencard Pictures,200242
336011,71894,Bank Street Films,200242
336011,71895,Supermarché,200242
290825,16301,Invincible Pictures Corp.,0
290825,23700,Abbolita Productions,0
290825,35043,Destro Films,0
48613,1080,Beta Film,0
48613,1242,Reteitalia,0
48613,6639,Televisión Española (TVE),0
48613,6849,Société Française de Production (SFP),0
48613,8492,Radiotelevisão Portuguesa (RTP),0
48613,8694,Silvio Berlusconi Communications,0
48613,16186,ANFRI S.r.l.,0
333663,5056,Head Gear Films,0
333663,7308,Reprisal Films,0
333663,25954,Metrol Technology,0
333663,50079,Kreo Films FZ,0
333663,83397,Reel Chefs Catering,0
123680,3324,British Broadcasting Corporation (BBC),0
214170,57430,Pulse Films,0
341745,2125,Phoenix Film,0
341745,10947,ARD Degeto Film,0
122544,20577,Bagboy Productions,0
122544,20578,Gratwick Films,0
122544,45301,Prime Films,0
296360,9225,Blinder Films,14016568
296360,12398,Chic Films,14016568
296360,20580,Amazon Studios,14016568
296360,37812,Westerly Films,14016568
296360,46421,Revolver Amsterdam,14016568
44256,8130,Jad Films,0
44256,22396,Société Nouvelle des Établissements Gaumont (SNEG),0
44256,22397,Wager-Film,0
186991,7117,Les Films velvet,0
254952,12808,Big Beach Films,0
347848,74355,Blue Goggles Films,0
239367,3627,Warner Bro. Japan,0
239367,12657,Production I.G.,0
239367,35441,Japan Association of Music Enterprises (JAME),0
60410,4535,Vista Organization,0
33419,33,Universal Pictures,0
76746,255,Paradis Films,0
36818,6194,Warner Bros.,0
242631,6194,Warner Bros.,0
134238,6194,Warner Bros.,0
207178,6194,Warner Bros.,0
85231,441,Columbia Pictures Corporation,0
75510,6194,Warner Bros.,0
75510,9329,The Vitaphone Corporation,0
122325,3245,First National Pictures,0
122325,6194,Warner Bros.,0
122325,9329,The Vitaphone Corporation,0
249969,6194,Warner Bros.,0
372691,6194,Warner Bros.,0
178447,6194,Warner Bros.,0
86497,24205,Film Concorde,0
376716,20103,Strela,4314688
383535,41735,Buffalo 8 Productions,0
383535,73386,Best Served Cold Productions,0
90110,5648,Murakami-Wolf Productions,0
365002,29856,Crudofilms,0
261112,333,Original Film,0
16017,11672,Nimbus Film Productions,0
202831,20358,RHI Entertainment,0
50942,2230,MGM Television,0
50942,2231,Trilogy Entertainment Group,0
50942,4056,Hallmark Entertainment,0
379291,429,DC Comics,0
379291,2785,Warner Bros. Animation,0
379291,9993,DC Entertainment,0
338913,245,Cowboy Films,0
338913,288,BBC Films,0
338913,71625,Punk Cinema,0
387893,9383,Blue Sky Studios,0
387893,11749,Twentieth Century Fox Animation,0
387893,75052,House of Cool Studios,0
109261,49619,Estrella Productions,0
27923,5120,Mosfilm,0
334629,8922,Turner Entertainment,0
334629,86787,Jack Haley Jr. Productions,0
246415,48510,Zyzak Film Company,0
125531,2744,Nikolaus Geyrhalter Filmproduktion,0
125531,88541,firstchoicefilms,0
177714,13588,Estudios Cruz Delgado,0
131027,7013,Hunnia Filmstúdió,0
131027,8100,Mafilm,0
83234,15406,Qartuli Pilmi,0
78476,1115,M6 Films,0
78476,2564,Ciné@,0
78476,3984,Entre Chien et Loup,0
78476,5358,Canal+,0
78476,6301,CinéCinéma,0
78476,7466,Radio Télévision Belge Francophone (RTBF),0
78476,7981,Pathé,0
78476,8009,Belgacom,0
78476,9092,Maison de Cinema,0
78476,9093,F.B. Productions,0
78476,10611,Ciné+,0
78476,11261,M6,0
78476,11773,Artémis Productions,0
78476,11800,Casa Kafka Pictures Movie Tax Shelter Empowered by Dexia,0
78476,11924,Casa Kafka Pictures,0
78476,15893,Tax Shelter Film Funding,0
239804,4774,Sci Fi Pictures,0
239804,44177,United Filmmakers Organisation (UFO),0
239804,50453,Armored Productions,0
267579,1719,Canana Films,0
267579,2535,Bananeira Filmes,0
267579,6735,Participant Media,0
267579,11293,IMVAL Producciones,0
267579,21915,Televisión Federal (Telefe),0
267579,52162,Magma Cine,0
267579,67475,Manny Films,0
267579,73673,Participant PanAmerica,0
5252,7036,CJ Entertainment,0
182950,4395,Monogram Pictures,0
356325,17980,HBO Documentary Films,0
304878,201,Arte,0
304878,4606,Zweites Deutsches Fernsehen (ZDF),0
304878,18492,Friedrich-Wilhelm-Murnau-Stiftung,0
304878,30943,Praesens-Film,0
304878,32536,Looks Filmproduktionen GmbH,0
304878,90600,Deutsche Kinemathek für Film und Fernsehen,0
304878,90601,Deutsches Filminstitut,0
304878,90602,Filmmuseum München,0
304878,90603,Wide House,0
357096,10399,Cinetel Films,0
116500,4,Paramount Pictures,0
121848,6194,Warner Bros.,0
187422,5798,Shaw Brothers,0
64307,5798,Shaw Brothers,0
66730,5798,Shaw Brothers,0
193459,4395,Monogram Pictures,0
373349,79080,World of Wonder Productions,0
373349,79081,Film Manufacturers,0
344170,7584,Screen Australia,0
344170,10950,Screen Queensland,0
344170,15393,Wolfhound Pictures,0
344170,79082,FOXTEL,0
344170,79083,Penance Films,0
110299,14838,Madera Productions,0
59895,4928,Allied Artists Pictures,0
36799,328,TLA Releasing,0
175226,46979,Micheaux Film,0
224162,6,RKO Radio Pictures,0
54241,22520,Mack Sennett Comedies,0
85232,441,Columbia Pictures Corporation,0
95037,441,Columbia Pictures Corporation,0
118517,8411,Metro-Goldwyn-Mayer (MGM),0
33486,33,Universal Pictures,0
33484,33,Universal Pictures,0
36704,33,Universal Pictures,0
33482,33,Universal Pictures,0
36706,33,Universal Pictures,0
179103,6194,Warner Bros.,0
296071,6999,Kodansha,0
380808,2740,Jigsaw Productions,0
380808,6735,Participant Media,0
295699,13184,Annapurna Pictures,3400278
21571,2212,Planman Motion Pictures,0
19083,1225,One Race Productions,0
72912,3546,Hollywood Media Bridge,0
369557,513,Cosmo-Films,13624522
369557,1785,Likely Story,13624522
369557,7493,FilmNation Entertainment,13624522
369557,42379,Filmwave Pictures,13624522
369557,49152,PalmStar Media,13624522
369557,68417,Distressed Films,13624522
336775,51663,13 All Stars LLC,0
75733,9,Gaumont,0
75733,223,Les Films du Losange,0
75733,11244,France 3 (FR 3),0
75733,20091,RAI Radiotelevisione Italiana,0
75733,68914,Société Suisse de Radiodiffusion et Télévision (SSR),0
75733,94831,Arbeitsgemeinschaft der öffentlich-rechtlichen Rundfunkanstalten der Bundesrepublik Deutschland (ARD),0
362541,11801,Trigger Street Productions,0
25451,4916,Penn Station Entertainment,0
25451,4917,Periscope Entertainment,0
184328,4395,Monogram Pictures,0
185273,4395,Monogram Pictures,0
187516,4395,Monogram Pictures,0
156603,4395,Monogram Pictures,0
180819,4395,Monogram Pictures,0
252916,4395,Monogram Pictures,0
115706,4395,Monogram Pictures,0
107966,4395,Monogram Pictures,0
174195,4395,Monogram Pictures,0
116190,4928,Allied Artists Pictures,0
70313,4928,Allied Artists Pictures,0
144852,4928,Allied Artists Pictures,0
193435,4928,Allied Artists Pictures,0
178569,4928,Allied Artists Pictures,0
177234,4928,Allied Artists Pictures,0
230182,4928,Allied Artists Pictures,0
358893,39720,ONE TWO Films,0
358893,52630,Jungle Book Entertainment,0
358893,78367,Protein Entertainment,0
347850,77864,Robin Films,0
